filepath,split,label,xmin,ymin,xmax,ymax
train/4-02-15-20:49.jpg,train,car,476,201,573,305
train/4-02-15-20:49.jpg,train,car,392,52,430,82
train/4-02-15-20:49.jpg,train,car,65,39,101,71
train/4-02-15-20:49.jpg,train,car,117,17,154,42
train/78-09-14-17:39.jpg,train,taxi,590,263,704,391
train/78-09-14-17:39.jpg,train,car,436,95,554,195
train/78-09-14-17:39.jpg,train,motorcycle,251,59,280,113
train/78-09-14-17:39.jpg,train,motorcycle,440,57,466,97
train/78-09-14-17:39.jpg,train,motorcycle,412,21,437,65
train/78-09-14-17:39.jpg,train,motorcycle,435,21,465,60
train/78-09-14-17:39.jpg,train,motorcycle,470,50,495,96
train/78-09-14-17:39.jpg,train,motorcycle,492,76,529,121
train/75-09-14-17:44.jpg,train,taxi,82,173,149,236
train/75-09-14-17:44.jpg,train,taxi,292,42,313,57
train/75-09-14-17:44.jpg,train,taxi,198,29,212,39
train/75-09-14-17:44.jpg,train,bus,217,34,243,68
train/75-09-14-17:44.jpg,train,car,155,86,185,113
train/75-09-14-17:44.jpg,train,car,160,42,179,56
train/75-09-14-17:44.jpg,train,car,177,26,195,41
train/75-09-14-17:44.jpg,train,motorcycle,25,192,63,240
train/54-2019-04-20-11:59.jpg,train,motorcycle,450,96,471,137
train/54-2019-04-20-11:59.jpg,train,motorcycle,387,60,404,96
train/54-2019-04-20-11:59.jpg,train,motorcycle,485,38,502,70
train/54-2019-04-20-11:59.jpg,train,motorcycle,674,250,704,305
train/54-2019-04-20-11:59.jpg,train,motorcycle,679,131,704,178
train/54-2019-04-20-11:59.jpg,train,truck,582,71,681,164
train/54-2019-04-20-11:59.jpg,train,car,68,190,153,265
train/54-2019-04-20-11:59.jpg,train,taxi,467,75,508,108
train/54-2019-04-20-11:59.jpg,train,car,396,30,425,53
train/54-2019-04-20-11:59.jpg,train,car,213,82,264,123
train/54-2019-04-20-11:59.jpg,train,car,182,78,218,107
train/54-2019-04-20-11:59.jpg,train,car,135,116,189,157
train/54-2019-04-20-11:59.jpg,train,car,135,82,176,118
train/54-2019-04-20-11:59.jpg,train,car,228,25,256,47
train/54-2019-04-20-11:59.jpg,train,car,410,8,440,34
train/54-2019-04-20-11:59.jpg,train,car,289,13,313,34
train/79-09-14-17:44.jpg,train,bus,466,23,574,154
train/79-09-14-17:44.jpg,train,motorcycle,443,42,477,87
train/79-09-14-17:44.jpg,train,car,231,1,302,29
train/72-02-15-21:07.jpg,train,taxi,296,279,391,421
train/72-02-15-21:07.jpg,train,taxi,615,86,669,128
train/72-02-15-21:07.jpg,train,car,95,248,234,372
train/72-02-15-21:07.jpg,train,car,287,108,364,179
train/72-02-15-21:07.jpg,train,car,497,171,565,243
train/72-02-15-21:07.jpg,train,bus,339,1,393,58
train/73-02-15-20:02.jpg,train,car,95,185,176,253
train/73-02-15-20:02.jpg,train,car,487,70,531,109
train/73-02-15-20:02.jpg,train,taxi,1,138,67,194
train/80-09-14-17:48.jpg,train,car,511,133,585,189
train/80-09-14-17:48.jpg,train,car,454,155,522,219
train/80-09-14-17:48.jpg,train,motorcycle,272,83,316,129
train/80-09-14-17:48.jpg,train,motorcycle,239,54,262,88
train/80-09-14-17:48.jpg,train,motorcycle,542,269,578,342
train/80-09-14-17:48.jpg,train,motorcycle,526,207,560,270
train/80-09-14-17:48.jpg,train,motorcycle,482,68,499,101
train/80-09-14-17:48.jpg,train,motorcycle,499,49,518,80
train/80-09-14-17:48.jpg,train,car,434,55,475,93
train/80-09-14-17:48.jpg,train,car,601,298,699,414
train/80-09-14-17:48.jpg,train,motorcycle,523,437,598,480
train/80-09-14-17:48.jpg,train,bus,38,177,207,379
train/80-09-14-17:48.jpg,train,taxi,191,91,253,139
train/80-09-14-17:48.jpg,train,car,432,25,458,51
train/75-09-14-17:54.jpg,train,car,295,72,324,96
train/4-02-15-20:45.jpg,train,motorcycle,146,117,166,165
train/4-02-15-20:45.jpg,train,car,513,43,549,69
train/78-09-14-17:53.jpg,train,taxi,263,143,360,242
train/78-09-14-17:53.jpg,train,taxi,581,251,704,389
train/78-09-14-17:53.jpg,train,taxi,437,408,594,480
train/78-09-14-17:53.jpg,train,taxi,363,1,412,31
train/78-09-14-17:53.jpg,train,car,377,51,442,112
train/78-09-14-17:53.jpg,train,car,438,98,557,189
train/78-09-14-17:53.jpg,train,motorcycle,258,31,289,94
train/78-09-14-17:53.jpg,train,motorcycle,297,13,328,65
train/78-09-14-17:53.jpg,train,motorcycle,348,37,371,96
train/78-09-14-17:53.jpg,train,motorcycle,533,170,567,241
train/78-09-14-17:53.jpg,train,motorcycle,440,48,466,103
train/78-09-14-17:53.jpg,train,motorcycle,467,46,500,91
train/78-09-14-17:53.jpg,train,motorcycle,475,69,526,125
train/78-09-14-17:53.jpg,train,motorcycle,430,4,451,35
train/78-09-14-17:53.jpg,train,motorcycle,447,30,481,74
train/25-2019-04-20-11:57.jpg,train,motorcycle,231,262,290,350
train/25-2019-04-20-11:57.jpg,train,motorcycle,458,385,543,480
train/80-02-15-21:38.jpg,train,taxi,106,260,207,379
train/80-02-15-21:38.jpg,train,car,282,43,329,93
train/80-02-15-21:38.jpg,train,motorcycle,320,7,338,33
train/80-02-15-21:38.jpg,train,car,453,1,484,21
train/79-09-14-17:58.jpg,train,car,241,1,310,20
train/79-09-14-17:58.jpg,train,bus,160,147,439,462
train/66-2019-04-20-11:58.jpg,train,truck,164,91,299,219
train/66-2019-04-20-11:58.jpg,train,car,195,87,276,151
train/75-09-14-17:45.jpg,train,car,142,55,170,79
train/75-09-14-17:45.jpg,train,motorcycle,148,110,165,144
train/75-09-14-17:45.jpg,train,motorcycle,99,197,136,240
train/75-09-14-17:45.jpg,train,motorcycle,1,202,20,238
train/75-09-14-17:45.jpg,train,motorcycle,294,90,305,113
train/75-09-14-17:45.jpg,train,car,295,63,313,81
train/75-09-14-17:45.jpg,train,taxi,293,44,309,56
train/80-02-15-21:36.jpg,train,bus,517,155,678,352
train/80-02-15-21:36.jpg,train,car,438,144,492,198
train/80-02-15-21:36.jpg,train,taxi,21,227,126,316
train/80-02-15-21:36.jpg,train,car,429,12,454,35
train/80-02-15-21:36.jpg,train,car,1,319,47,422
train/80-02-15-21:36.jpg,train,car,457,1,478,14
train/02-15-20:07.jpg,train,bus,131,100,267,267
train/02-15-20:07.jpg,train,car,458,370,582,480
train/02-15-20:07.jpg,train,motorcycle,454,183,483,241
train/02-15-20:07.jpg,train,motorcycle,476,131,502,181
train/02-15-20:07.jpg,train,motorcycle,472,100,496,142
train/02-15-20:07.jpg,train,motorcycle,274,120,304,173
train/02-15-20:07.jpg,train,motorcycle,444,20,463,55
train/02-15-20:07.jpg,train,motorcycle,416,9,439,49
train/02-15-20:07.jpg,train,taxi,492,72,539,120
train/02-15-20:07.jpg,train,taxi,509,127,568,189
train/02-15-20:07.jpg,train,taxi,1,268,76,390
train/02-15-20:07.jpg,train,taxi,275,62,315,102
train/02-15-20:07.jpg,train,taxi,435,67,473,108
train/02-15-20:07.jpg,train,taxi,463,30,497,61
train/02-15-20:07.jpg,train,car,297,18,328,45
train/02-15-20:07.jpg,train,car,1,141,63,191
train/02-15-20:07.jpg,train,car,119,116,184,172
train/79-09-14-17:42.jpg,train,bus,2,181,239,480
train/79-09-14-17:42.jpg,train,taxi,421,157,497,253
train/79-09-14-17:42.jpg,train,car,530,45,583,99
train/80-09-14-17:39.jpg,train,taxi,565,260,666,356
train/80-09-14-17:39.jpg,train,truck,457,290,564,429
train/80-09-14-17:39.jpg,train,motorcycle,565,360,607,447
train/80-09-14-17:39.jpg,train,taxi,531,145,590,198
train/80-09-14-17:39.jpg,train,taxi,58,351,183,480
train/80-09-14-17:39.jpg,train,taxi,437,74,486,115
train/80-09-14-17:39.jpg,train,taxi,475,44,508,75
train/80-09-14-17:39.jpg,train,taxi,423,15,448,38
train/80-09-14-17:39.jpg,train,truck,355,2,385,31
train/80-09-14-17:39.jpg,train,motorcycle,460,136,481,174
train/80-09-14-17:39.jpg,train,motorcycle,475,119,498,156
train/80-09-14-17:39.jpg,train,motorcycle,461,38,472,63
train/80-09-14-17:39.jpg,train,motorcycle,456,13,468,35
train/80-09-14-17:39.jpg,train,car,430,33,460,64
train/80-09-14-17:39.jpg,train,car,375,8,414,41
train/79-2019-04-20-12:00.jpg,train,bus,437,57,533,177
train/79-2019-04-20-12:00.jpg,train,car,204,194,316,298
train/79-2019-04-20-12:00.jpg,train,car,280,61,343,91
train/79-2019-04-20-12:00.jpg,train,car,183,25,239,64
train/79-2019-04-20-12:00.jpg,train,car,452,42,498,78
train/79-2019-04-20-12:00.jpg,train,truck,1,251,204,479
train/79-2019-04-20-12:00.jpg,train,motorcycle,303,36,319,68
train/23-2019-04-20-11:59.jpg,train,motorcycle,547,358,609,456
train/23-2019-04-20-11:59.jpg,train,motorcycle,439,173,466,218
train/23-2019-04-20-11:59.jpg,train,motorcycle,464,167,494,216
train/23-2019-04-20-11:59.jpg,train,car,277,108,350,146
train/23-2019-04-20-11:59.jpg,train,car,379,199,448,258
train/23-2019-04-20-11:59.jpg,train,car,410,292,517,403
train/23-2019-04-20-11:59.jpg,train,car,484,232,589,321
train/23-2019-04-20-11:59.jpg,train,car,463,450,582,480
train/23-2019-04-20-11:59.jpg,train,taxi,574,310,699,418
train/23-2019-04-20-11:59.jpg,train,car,180,59,216,92
train/23-2019-04-20-11:59.jpg,train,bus,126,46,180,93
train/4-02-15-20:27.jpg,train,car,393,198,476,282
train/4-02-15-20:27.jpg,train,car,244,66,292,115
train/4-02-15-20:27.jpg,train,car,44,54,88,95
train/4-02-15-20:27.jpg,train,truck,114,1,167,48
train/4-02-15-20:27.jpg,train,car,176,79,228,146
train/4-02-15-20:27.jpg,train,taxi,613,210,703,291
train/4-02-15-20:27.jpg,train,car,265,1,296,29
train/9-2019-04-20-11:59.jpg,train,motorcycle,461,238,524,309
train/9-2019-04-20-11:59.jpg,train,motorcycle,644,383,704,475
train/9-2019-04-20-11:59.jpg,train,motorcycle,354,215,411,298
train/9-2019-04-20-11:59.jpg,train,motorcycle,225,36,260,101
train/9-2019-04-20-11:59.jpg,train,car,215,123,309,214
train/9-2019-04-20-11:59.jpg,train,car,95,92,169,162
train/9-2019-04-20-11:59.jpg,train,truck,241,1,368,103
train/70-2019-04-20-11:58.jpg,train,bus,164,15,216,76
train/70-2019-04-20-11:58.jpg,train,taxi,125,42,166,68
train/70-2019-04-20-11:58.jpg,train,car,147,24,175,49
train/70-2019-04-20-11:58.jpg,train,car,77,13,104,34
train/70-2019-04-20-11:58.jpg,train,taxi,68,2,105,23
train/02-15-20:10.jpg,train,taxi,461,299,562,413
train/02-15-20:10.jpg,train,car,158,238,242,357
train/02-15-20:10.jpg,train,car,440,107,491,153
train/02-15-20:10.jpg,train,car,272,71,311,121
train/02-15-20:10.jpg,train,car,516,114,572,155
train/02-15-20:10.jpg,train,car,1,142,63,187
train/02-15-20:10.jpg,train,car,471,30,511,63
train/02-15-20:10.jpg,train,car,425,34,461,59
train/02-15-20:10.jpg,train,car,559,188,650,273
train/02-15-20:10.jpg,train,car,596,366,703,480
train/02-15-20:10.jpg,train,car,431,61,465,93
train/02-15-20:10.jpg,train,taxi,476,59,520,95
train/02-15-20:10.jpg,train,motorcycle,52,301,116,399
train/02-15-20:10.jpg,train,motorcycle,250,66,276,105
train/80-02-15-21:40.jpg,train,taxi,139,217,233,312
train/80-02-15-21:40.jpg,train,taxi,119,170,197,242
train/80-02-15-21:40.jpg,train,taxi,434,79,475,122
train/80-02-15-21:40.jpg,train,car,470,390,571,480
train/80-02-15-21:40.jpg,train,motorcycle,621,267,661,343
train/80-02-15-21:40.jpg,train,motorcycle,439,155,470,221
train/80-02-15-21:40.jpg,train,motorcycle,435,44,450,73
train/80-02-15-21:40.jpg,train,motorcycle,453,19,473,46
train/80-02-15-21:40.jpg,train,car,253,101,307,148
train/80-02-15-21:40.jpg,train,car,283,63,322,109
train/80-02-15-21:40.jpg,train,car,240,48,286,88
train/80-02-15-21:40.jpg,train,car,326,1,353,24
train/80-02-15-21:40.jpg,train,car,422,5,453,35
train/50-2019-04-20-11:59.jpg,train,motorcycle,182,1,198,18
train/50-2019-04-20-11:59.jpg,train,car,217,333,331,473
train/50-2019-04-20-11:59.jpg,train,car,221,47,269,92
train/50-2019-04-20-11:59.jpg,train,car,295,70,352,115
train/78-02-15-21:16.jpg,train,taxi,333,140,418,217
train/78-02-15-21:16.jpg,train,taxi,356,13,417,63
train/78-02-15-21:16.jpg,train,car,384,68,468,143
train/59-2019-04-20-11:59.jpg,train,car,305,126,428,235
train/59-2019-04-20-11:59.jpg,train,car,211,331,399,480
train/59-2019-04-20-11:59.jpg,train,motorcycle,478,336,584,436
train/59-2019-04-20-11:59.jpg,train,taxi,154,148,279,263
train/59-2019-04-20-11:59.jpg,train,taxi,33,51,149,134
train/59-2019-04-20-11:59.jpg,train,motorcycle,569,303,665,411
train/59-2019-04-20-11:59.jpg,train,motorcycle,602,230,669,310
train/79-09-14-17:48.jpg,train,car,330,109,393,202
train/79-09-14-17:48.jpg,train,car,250,228,379,375
train/79-09-14-17:48.jpg,train,car,164,163,289,279
train/79-09-14-17:48.jpg,train,taxi,375,40,448,117
train/75-09-14-17:58.jpg,train,bus,209,51,243,104
train/75-09-14-17:58.jpg,train,bus,163,132,246,240
train/75-09-14-17:58.jpg,train,bus,215,33,240,69
train/75-09-14-17:58.jpg,train,truck,137,39,170,79
train/75-09-14-17:58.jpg,train,motorcycle,142,87,164,114
train/75-09-14-17:58.jpg,train,car,295,71,323,96
train/75-09-14-17:58.jpg,train,car,196,31,210,43
train/75-09-14-17:58.jpg,train,taxi,180,24,194,36
train/75-09-14-17:57.jpg,train,motorcycle,147,107,167,136
train/75-09-14-17:57.jpg,train,motorcycle,186,65,196,83
train/75-09-14-17:57.jpg,train,motorcycle,169,55,178,74
train/75-09-14-17:57.jpg,train,motorcycle,157,45,166,63
train/75-09-14-17:57.jpg,train,motorcycle,172,40,183,61
train/75-09-14-17:57.jpg,train,car,191,31,213,46
train/75-09-14-17:57.jpg,train,car,293,74,326,99
train/73-02-15-21:09.jpg,train,car,563,146,644,206
train/73-02-15-21:09.jpg,train,car,629,224,704,305
train/73-02-15-21:09.jpg,train,car,488,72,529,112
train/3-02-15-20:09.jpg,train,car,193,178,253,238
train/3-02-15-20:09.jpg,train,taxi,295,158,364,206
train/3-02-15-20:09.jpg,train,car,328,139,393,187
train/3-02-15-20:09.jpg,train,car,193,94,224,122
train/3-02-15-20:09.jpg,train,car,79,64,103,88
train/3-02-15-20:09.jpg,train,motorcycle,228,83,245,109
train/71-02-15-20:21.jpg,train,truck,290,92,431,242
train/71-02-15-20:21.jpg,train,motorcycle,241,188,277,261
train/71-02-15-20:21.jpg,train,motorcycle,279,98,316,155
train/2-2019-04-20-11:57.jpg,train,car,444,254,539,362
train/2-2019-04-20-11:57.jpg,train,car,526,175,593,236
train/2-2019-04-20-11:57.jpg,train,car,617,359,704,473
train/2-2019-04-20-11:57.jpg,train,car,439,165,510,238
train/2-2019-04-20-11:57.jpg,train,car,426,109,477,150
train/2-2019-04-20-11:57.jpg,train,car,492,102,542,141
train/2-2019-04-20-11:57.jpg,train,car,103,191,185,270
train/2-2019-04-20-11:57.jpg,train,car,425,76,459,107
train/2-2019-04-20-11:57.jpg,train,car,424,59,455,86
train/2-2019-04-20-11:57.jpg,train,car,419,44,445,66
train/2-2019-04-20-11:57.jpg,train,car,408,30,468,52
train/2-2019-04-20-11:57.jpg,train,car,451,21,479,43
train/2-2019-04-20-11:57.jpg,train,car,304,6,326,26
train/2-2019-04-20-11:57.jpg,train,car,354,16,379,40
train/2-2019-04-20-11:57.jpg,train,motorcycle,461,69,481,110
train/2-2019-04-20-11:57.jpg,train,motorcycle,236,171,264,213
train/2-2019-04-20-11:57.jpg,train,motorcycle,284,66,304,99
train/2-2019-04-20-11:57.jpg,train,motorcycle,515,209,543,264
train/2-2019-04-20-11:57.jpg,train,motorcycle,318,20,332,49
train/2-2019-04-20-11:57.jpg,train,motorcycle,332,1,344,18
train/2-2019-04-20-11:57.jpg,train,truck,468,33,504,82
val/15-02-15-20:17.jpg,val,bus,225,117,411,281
val/15-02-15-20:17.jpg,val,car,335,212,456,329
val/15-02-15-20:17.jpg,val,car,555,140,607,210
val/15-02-15-20:17.jpg,val,taxi,470,211,553,307
val/15-02-15-20:17.jpg,val,taxi,442,138,519,202
val/15-02-15-20:17.jpg,val,taxi,24,238,147,334
val/15-02-15-20:17.jpg,val,taxi,166,176,244,258
val/15-02-15-20:17.jpg,val,taxi,388,110,435,167
val/15-02-15-20:17.jpg,val,taxi,505,96,557,149
val/15-02-15-20:17.jpg,val,bus,436,39,528,126
val/15-02-15-20:17.jpg,val,car,546,66,593,106
val/15-02-15-20:17.jpg,val,car,615,59,663,99
val/33.09-14-17:43.jpg,val,car,378,288,579,474
val/33.09-14-17:43.jpg,val,car,271,7,346,58
val/33.09-14-17:43.jpg,val,car,558,191,704,307
val/33.09-14-17:43.jpg,val,car,555,132,695,214
val/33.09-14-17:43.jpg,val,car,405,65,498,126
val/33.09-14-17:43.jpg,val,car,302,75,393,135
val/33.09-14-17:43.jpg,val,car,227,32,293,72
val/33.09-14-17:43.jpg,val,car,213,1,268,26
val/33.09-14-17:43.jpg,val,car,71,16,120,58
val/33.09-14-17:43.jpg,val,truck,8,39,101,155
val/33.09-14-17:43.jpg,val,motorcycle,83,57,109,96
val/33.09-14-17:43.jpg,val,motorcycle,148,143,187,203
val/33.09-14-17:43.jpg,val,motorcycle,150,108,191,161
val/33.09-14-17:43.jpg,val,motorcycle,349,373,443,477
val/33.09-14-17:43.jpg,val,motorcycle,310,437,384,480
val/28.09-14-17:40.jpg,val,bus,122,82,192,158
val/28.09-14-17:40.jpg,val,car,1,151,33,188
val/28.09-14-17:40.jpg,val,car,176,158,228,206
val/28.09-14-17:40.jpg,val,car,200,293,276,360
val/28.09-14-17:40.jpg,val,car,373,270,457,345
val/28.09-14-17:40.jpg,val,car,365,190,438,250
val/28.09-14-17:40.jpg,val,car,475,251,556,306
val/28.09-14-17:40.jpg,val,car,264,45,312,82
val/28.09-14-17:40.jpg,val,car,616,427,704,479
val/28.09-14-17:40.jpg,val,car,416,143,470,178
val/28.09-14-17:40.jpg,val,taxi,341,135,385,179
val/28.09-14-17:40.jpg,val,taxi,369,97,414,132
val/28.09-14-17:40.jpg,val,taxi,238,33,275,58
val/28.09-14-17:40.jpg,val,bus,213,12,250,45
val/28.09-14-17:40.jpg,val,bus,631,131,704,175
val/28.09-14-17:40.jpg,val,bus,633,105,704,132
val/28.09-14-17:40.jpg,val,motorcycle,257,200,285,252
val/28.09-14-17:40.jpg,val,motorcycle,447,213,480,266
val/28.09-14-17:40.jpg,val,motorcycle,481,188,511,239
val/28.09-14-17:40.jpg,val,motorcycle,438,153,468,200
val/28.09-14-17:40.jpg,val,motorcycle,433,106,462,143
val/28.09-14-17:40.jpg,val,motorcycle,341,60,360,87
val/28.09-14-17:40.jpg,val,motorcycle,487,314,533,379
val/28.09-14-17:40.jpg,val,motorcycle,570,231,608,289
val/28.09-14-17:40.jpg,val,motorcycle,550,293,588,360
val/28.09-14-17:40.jpg,val,motorcycle,526,351,573,434
val/30.09-14-17:41.jpg,val,motorcycle,166,294,242,364
val/30.09-14-17:41.jpg,val,car,1,201,127,315
val/30.09-14-17:41.jpg,val,car,188,32,245,74
val/30.09-14-17:41.jpg,val,car,209,6,256,39
val/30.09-14-17:41.jpg,val,taxi,111,130,185,201
val/69-02-15-20:06.jpg,val,car,425,264,497,334
val/69-02-15-20:06.jpg,val,car,274,195,317,244
val/69-02-15-20:06.jpg,val,car,393,166,426,207
val/69-02-15-20:06.jpg,val,car,440,140,470,164
val/69-02-15-20:06.jpg,val,car,425,115,454,137
val/69-02-15-20:06.jpg,val,car,383,99,404,119
val/69-02-15-20:06.jpg,val,car,302,234,363,303
val/69-02-15-20:06.jpg,val,car,333,188,384,240
val/69-02-15-20:06.jpg,val,car,398,186,466,250
val/69-02-15-20:06.jpg,val,car,492,96,524,119
val/69-02-15-20:06.jpg,val,car,274,162,307,200
val/69-02-15-20:06.jpg,val,car,368,139,408,176
val/69-02-15-20:06.jpg,val,car,327,163,371,199
val/69-02-15-20:06.jpg,val,car,305,129,347,166
val/69-02-15-20:06.jpg,val,car,272,130,301,164
val/69-02-15-20:06.jpg,val,car,292,149,325,181
val/69-02-15-20:06.jpg,val,car,353,126,396,155
val/69-02-15-20:06.jpg,val,car,344,96,375,132
val/69-02-15-20:06.jpg,val,motorcycle,378,269,411,341
val/69-02-15-20:06.jpg,val,motorcycle,391,240,419,295
val/33.09-14-17:45.jpg,val,car,325,244,497,398
val/33.09-14-17:45.jpg,val,car,150,277,273,397
val/33.09-14-17:45.jpg,val,car,116,55,169,107
val/33.09-14-17:45.jpg,val,car,84,27,120,61
val/33.09-14-17:45.jpg,val,car,391,54,457,101
val/33.09-14-17:45.jpg,val,truck,240,13,343,84
val/33.09-14-17:45.jpg,val,motorcycle,480,124,528,192
val/33.09-14-17:45.jpg,val,motorcycle,603,171,668,232
val/33.09-14-17:45.jpg,val,motorcycle,160,155,204,217
val/33.09-14-17:45.jpg,val,motorcycle,515,104,546,159
val/33.09-14-17:45.jpg,val,car,202,140,323,244
val/33.09-14-17:45.jpg,val,car,151,93,231,154
val/33.09-14-17:45.jpg,val,taxi,111,40,140,71
val/33.09-14-17:45.jpg,val,bus,38,109,180,279
val/33.09-14-17:45.jpg,val,bus,499,356,704,479
val/33.09-14-17:45.jpg,val,bus,218,400,365,479
val/33.09-14-17:45.jpg,val,truck,14,21,94,106
val/5-02-15-20:37.jpg,val,car,437,88,493,157
val/5-02-15-20:37.jpg,val,taxi,214,188,302,312
val/5-02-15-20:37.jpg,val,taxi,662,143,704,230
val/5-02-15-20:37.jpg,val,car,215,54,275,117
val/5-02-15-20:37.jpg,val,car,341,4,386,44
val/5-02-15-20:37.jpg,val,motorcycle,268,113,300,171
val/5-02-15-20:37.jpg,val,motorcycle,312,15,333,55
val/5-02-15-20:44.jpg,val,car,468,184,570,327
val/5-02-15-20:44.jpg,val,car,169,306,308,480
val/5-02-15-20:44.jpg,val,car,542,81,608,136
val/5-02-15-20:44.jpg,val,car,450,7,498,49
val/5-02-15-20:44.jpg,val,car,323,35,373,92
val/5-02-15-20:44.jpg,val,car,204,35,280,101
val/5-02-15-20:44.jpg,val,car,1,335,68,478
val/5-02-15-20:44.jpg,val,motorcycle,30,181,81,270
val/32.09-14-17:56.jpg,val,bus,20,108,239,390
val/32.09-14-17:56.jpg,val,car,279,84,371,194
val/4-02-15-20:22.jpg,val,bus,20,30,99,108
val/4-02-15-20:22.jpg,val,motorcycle,181,207,224,296
val/4-02-15-20:22.jpg,val,motorcycle,255,193,285,279
val/4-02-15-20:22.jpg,val,motorcycle,527,168,568,223
val/4-02-15-20:22.jpg,val,car,479,22,506,49
val/15-02-15-20:12.jpg,val,taxi,355,190,444,270
val/15-02-15-20:12.jpg,val,taxi,420,142,503,213
val/15-02-15-20:12.jpg,val,taxi,172,172,271,249
val/15-02-15-20:12.jpg,val,taxi,266,119,344,179
val/15-02-15-20:12.jpg,val,car,290,148,382,219
val/15-02-15-20:12.jpg,val,motorcycle,269,204,308,284
val/15-02-15-20:12.jpg,val,motorcycle,403,241,442,337
val/15-02-15-20:12.jpg,val,motorcycle,444,221,477,286
val/15-02-15-20:12.jpg,val,motorcycle,475,194,503,266
val/15-02-15-20:12.jpg,val,motorcycle,498,165,533,237
val/15-02-15-20:12.jpg,val,car,590,108,640,162
val/15-02-15-20:12.jpg,val,car,542,147,620,224
val/15-02-15-20:12.jpg,val,bus,487,197,575,344
val/15-02-15-20:12.jpg,val,bus,514,73,574,142
val/15-02-15-20:12.jpg,val,bus,375,56,513,169
val/15-02-15-20:12.jpg,val,taxi,382,59,436,110
val/15-02-15-20:12.jpg,val,car,495,43,533,86
val/15-02-15-20:12.jpg,val,car,590,73,646,123
val/15-02-15-20:12.jpg,val,car,562,54,607,80
val/28.09-14-17:58.jpg,val,taxi,121,129,170,179
val/28.09-14-17:58.jpg,val,taxi,379,95,428,134
val/28.09-14-17:58.jpg,val,taxi,312,100,360,143
val/28.09-14-17:58.jpg,val,taxi,268,71,322,108
val/28.09-14-17:58.jpg,val,taxi,323,61,374,99
val/28.09-14-17:58.jpg,val,taxi,496,249,571,312
val/28.09-14-17:58.jpg,val,taxi,466,176,520,227
val/28.09-14-17:58.jpg,val,taxi,536,94,578,126
val/28.09-14-17:58.jpg,val,car,560,143,620,195
val/28.09-14-17:58.jpg,val,car,563,111,602,140
val/28.09-14-17:58.jpg,val,car,627,142,704,174
val/28.09-14-17:58.jpg,val,car,625,126,704,152
val/28.09-14-17:58.jpg,val,car,364,257,452,327
val/28.09-14-17:58.jpg,val,car,542,353,651,436
val/28.09-14-17:58.jpg,val,car,216,222,293,283
val/28.09-14-17:58.jpg,val,car,82,254,169,326
val/28.09-14-17:58.jpg,val,car,138,420,262,480
val/28.09-14-17:58.jpg,val,motorcycle,170,201,191,246
val/28.09-14-17:58.jpg,val,motorcycle,427,135,451,179
val/28.09-14-17:58.jpg,val,motorcycle,151,71,180,108
val/28.09-14-17:58.jpg,val,motorcycle,465,334,504,415
val/28.09-14-17:58.jpg,val,motorcycle,492,285,534,347
val/28.09-14-17:58.jpg,val,motorcycle,237,47,258,79
val/28.09-14-17:58.jpg,val,car,270,45,319,76
val/28.09-14-17:58.jpg,val,bus,633,109,704,129
val/28.09-14-17:58.jpg,val,truck,31,12,106,88
val/5-02-15-20:50.jpg,val,car,169,232,285,378
val/5-02-15-20:50.jpg,val,car,22,249,148,395
val/5-02-15-20:50.jpg,val,car,272,121,350,219
val/5-02-15-20:50.jpg,val,car,129,133,227,221
val/5-02-15-20:50.jpg,val,car,201,71,269,149
val/5-02-15-20:50.jpg,val,car,437,66,491,123
val/5-02-15-20:50.jpg,val,taxi,305,71,365,137
val/5-02-15-20:50.jpg,val,taxi,527,43,587,97
val/5-02-15-20:50.jpg,val,taxi,134,66,207,130
val/5-02-15-20:50.jpg,val,motorcycle,205,53,229,108
val/5-02-15-20:50.jpg,val,motorcycle,190,37,214,88
val/5-02-15-20:50.jpg,val,motorcycle,523,311,576,447
val/5-02-15-20:50.jpg,val,car,317,21,376,78
val/5-02-15-20:50.jpg,val,car,356,1,393,33
val/5-02-15-20:50.jpg,val,bus,1,131,127,345
val/5-02-15-20:21.jpg,val,bus,222,1,322,64
val/5-02-15-20:21.jpg,val,car,343,1,389,47
val/5-02-15-20:21.jpg,val,motorcycle,628,172,673,243
val/5-02-15-20:21.jpg,val,motorcycle,617,292,676,424
val/25.09-14-17:49.jpg,val,car,567,354,623,397
val/25.09-14-17:49.jpg,val,car,516,365,574,410
val/25.09-14-17:49.jpg,val,car,259,411,323,468
val/25.09-14-17:49.jpg,val,car,148,374,206,421
val/25.09-14-17:49.jpg,val,car,188,353,235,389
val/25.09-14-17:49.jpg,val,car,443,377,491,428
val/25.09-14-17:49.jpg,val,car,548,440,613,480
val/25.09-14-17:49.jpg,val,car,613,402,685,473
val/25.09-14-17:49.jpg,val,car,440,281,465,304
val/25.09-14-17:49.jpg,val,motorcycle,619,339,650,364
val/25.09-14-17:49.jpg,val,motorcycle,611,328,642,349
val/25.09-14-17:49.jpg,val,motorcycle,602,322,628,340
val/25.09-14-17:49.jpg,val,motorcycle,542,341,562,365
val/25.09-14-17:49.jpg,val,motorcycle,498,402,522,440
val/25.09-14-17:49.jpg,val,motorcycle,514,440,539,480
val/25.09-14-17:49.jpg,val,motorcycle,198,411,225,460
val/25.09-14-17:49.jpg,val,motorcycle,218,431,249,480
